person_key,letter,source_kind,source_key,video_key,politician_key,line_no,line_from,line_to,start_time,end_time,start_s,end_s,char_start,char_end,line_text,line_sha256,score,criterion_code,criterion_key,criterion_index,direction,quote,rationale,confidence,speaker,contract_version,run_id,assessed_at
pramila_jayapal_wa_07,x,transcription,-_mjL-eQuko,-_mjL-eQuko,pramila_jayapal_wa_07,7,7,7,0:01:38,0:03:01,98.08,181.17,1379,2559,"for me to co-sponsor, yet again, Representative Chu's No Ban Act. I too remember I had just been elected to Congress, my first month in Congress, when I showed up at the SeaTac Airport, and we had to literally stop a plane from leaving the gate. bring it back from the tarmac when it had already left the gate because there were Somali immigrants on that plane who had made the trip over to see their families had valid visas and were being denied that day and so I am proud to help lead this act and also to introduce the companion bill to the No Ban Act today the access to counsel legislation which assures people that they will have access to counsel this was a bill that we introduced with the first the first No Ban Act around the Muslim ban, and I did it with then-Senator, U.S. Senator Kamala Harris, and we will introduce it again today to protect people's rights when they're arriving in this country. We've seen this story before. We know what happens. Pain for families, people's rights violated, chaos, and confusion. We will not allow these blanket bans on entire countries. They are not about national security. They're just about discrimination, plain and simple",cf7d7d51613383adc477115245a693f59972a477c642746a8d700570c6b8b1d7,-5,Xw3Bq8Ho,wants_the_problem_law_repealed,14,away,We will not allow these blanket bans on entire countries.,"States that the blanket entry bans should not stand. The instrument is unmistakably described and its fate is stated, which is the ordinary band. The instrument is an executive proclamation rather than one of the enacted records this letter's store holds — a substitution the assessor is making, recorded here so a reader can argue with it.",medium,SPEAKER_00,1.0,grp_x_20260905T2336Z_4286,2026-09-05T23:45:57.082Z
pramila_jayapal_wa_07,a,transcription,-pLajm7M5x4,-pLajm7M5x4,pramila_jayapal_wa_07,71,71,71,0:08:06,0:08:36,486.19,516.12,8875,9360,prosecutor special counsel has a different charge we have also been calling for an independent commission sort of like a 9/11 commission that would be made up of citizens that could actually look at this what's happening not only in the short term but in the long term and then we would like to have the information right away around the memos around some of the answers and you know I think it's a little bit more than a distraction I really do I I understand the challenges of trying,264b5f6ef244bea5374c4ed878eeb2918290822ac61dcc5831d44603f3f82012,6,A9dRw5Hj,good_law_named_and_wanted,11,toward,we have also been calling for an independent commission sort of like a 9/11 commission that would be made up of citizens,"Asked what she wants to see while the investigations run, she says she has been calling for an independent commission of citizens, modelled on the 9/11 Commission, to examine what is happening in the short and the long term. Substitution test run: the criterion's exemplars are filed federal disclosure and accountability statutes; the instance used here is an independent investigative commission, the same class of instrument, named with an anchor (the 9/11 Commission) and a composition (citizens). Instrument plus anchor present; no mechanism for creating it, no named obstacle and no cost, which holds it below the +8 band.",medium,SPEAKER_04,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,a,transcription,-pLajm7M5x4,-pLajm7M5x4,pramila_jayapal_wa_07,71,71,71,0:08:06,0:08:36,486.19,516.12,8875,9360,prosecutor special counsel has a different charge we have also been calling for an independent commission sort of like a 9/11 commission that would be made up of citizens that could actually look at this what's happening not only in the short term but in the long term and then we would like to have the information right away around the memos around some of the answers and you know I think it's a little bit more than a distraction I really do I I understand the challenges of trying,264b5f6ef244bea5374c4ed878eeb2918290822ac61dcc5831d44603f3f82012,4,AeB5hM9w,forced_disclosure_wanted,15,toward,we would like to have the information right away around the memos around some of the answers,"In the same answer she demands production of specific records - the memos and the unanswered questions around them - with an urgency term, right away. What should be produced is named; the holder is not named in this line and no deadline or consequence is attached, and the demand is one clause inside a longer answer rather than a developed position, which places it in the glancing band.",medium,SPEAKER_04,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,g,transcription,-pLajm7M5x4,-pLajm7M5x4,pramila_jayapal_wa_07,37,37,37,0:04:29,0:05:22,269,322.92,4943,5992,"and spoke to us in the classified briefing. There wasn't much that was classified there, but I would say that one of the things that was very frustrating to many of us in the room was when we were just trying to get information about why he wrote the memo. Why? When did he write the memo? Why did he write the memo? Did he just wake up one day and say, hey, it'd be great to write a memo? Or did somebody actually come to him and ask him to write it? If that was the case, did he know that it was going to be used in a way? You didn't get satisfying answers to those questions. He didn't answer any of those questions, and he directed that. to the fact that Mueller is going to be doing the investigation. We need to wait. But there are competing priorities here. Not competing priorities, but there are parallel priorities. Let's say that. That Congress has an oversight authority. We should be able to continue to investigate as this goes forward. And while it's true that we want to wait for the facts to emerge, we can't afford to wait a long",767fd9417bd5ec3586ac4c92851efbfaaaf20f4d4e842db800965110eeadce49,-4,GvS8pW6z,names_the_gap_instead_of_filling_it,19,away,"You didn't get satisfying answers to those questions. He didn't answer any of those questions, and he directed that. to the fact that Mueller is going to be doing the investigation. We need to wait.","An away move on the sourcing question: rather than taking the official deferral as the answer, she itemises what the record does not contain - why the memo was written, when it was written, whether somebody asked for it, whether he knew how it would be used - states why it is missing (the questions were not answered and were deferred to the special counsel) and then reasons onward with the gap left open rather than filling it with a claim about what the memo says. She does not state how much of the chain is missing and produces no primary document, so it sits at the lower end of the away band rather than at -6.",medium,SPEAKER_04,1.0,grp_g_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,n,transcription,-pLajm7M5x4,-pLajm7M5x4,pramila_jayapal_wa_07,5,5,5,0:00:42,0:01:16,42.13,76,849,1428,"it's incredibly troubling. I think it continues a stream of events. I feel a little bit like I have whiplash going from one story to the next. But all of them point to this president trying to interfere with an investigation. And I think that's extremely disturbing. that we are looking to try to get to the bottom of this. Obviously, there's the special counsel investigation, but we also in Congress have authority over these matters. And so the question, and I think you were discussing it earlier, is what kind of information can we get as we start to look into all of these",3e7e4f50a797ba754bbd06dc68c36cdafa9403ccda1a1bb949bea431dfb43be9,-6,Nap2Qx7n,sustained_political_argument,12,away,all of them point to this president trying to interfere with an investigation,"Away from N: her opening answer is sustained argument about public affairs - a stream of events which she reads as a president trying to interfere with an investigation, followed by what Congress can obtain under its own authority - and she returns to the same argument later in the source. Read direction-blind and party-blind: this is scored for the amount of political argument, not for its side. The argument maps to none of letters a, g, i or x, so the run records the unmapped-political-speech gap.",medium,SPEAKER_04,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,n,transcription,-pLajm7M5x4,-pLajm7M5x4,pramila_jayapal_wa_07,37,37,37,0:04:29,0:05:22,269,322.92,4943,5992,"and spoke to us in the classified briefing. There wasn't much that was classified there, but I would say that one of the things that was very frustrating to many of us in the room was when we were just trying to get information about why he wrote the memo. Why? When did he write the memo? Why did he write the memo? Did he just wake up one day and say, hey, it'd be great to write a memo? Or did somebody actually come to him and ask him to write it? If that was the case, did he know that it was going to be used in a way? You didn't get satisfying answers to those questions. He didn't answer any of those questions, and he directed that. to the fact that Mueller is going to be doing the investigation. We need to wait. But there are competing priorities here. Not competing priorities, but there are parallel priorities. Let's say that. That Congress has an oversight authority. We should be able to continue to investigate as this goes forward. And while it's true that we want to wait for the facts to emerge, we can't afford to wait a long",767fd9417bd5ec3586ac4c92851efbfaaaf20f4d4e842db800965110eeadce49,-5,Nip6Kt2r,institutional_power_talk,15,away,That Congress has an oversight authority. We should be able to continue to investigate as this goes forward.,"Away from N: a sustained passage about institutions and who decides - a classified briefing, the deputy attorney general's memo, the special counsel's remit, and Congress's own oversight authority running in parallel rather than deferring to it. Scored symmetrically for the amount of institutional argument, with no view taken here on whether the claim is right. Bounded to one stretch of the source rather than being its whole substance, so it sits at the standard level.",medium,SPEAKER_04,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,n,transcription,-pLajm7M5x4,-pLajm7M5x4,pramila_jayapal_wa_07,71,71,71,0:08:06,0:08:36,486.19,516.12,8875,9360,prosecutor special counsel has a different charge we have also been calling for an independent commission sort of like a 9/11 commission that would be made up of citizens that could actually look at this what's happening not only in the short term but in the long term and then we would like to have the information right away around the memos around some of the answers and you know I think it's a little bit more than a distraction I really do I I understand the challenges of trying,264b5f6ef244bea5374c4ed878eeb2918290822ac61dcc5831d44603f3f82012,-5,Npa9Fh4p,named_policy_advocacy,13,away,we have also been calling for an independent commission sort of like a 9/11 commission,"Away from N: a prescription about a clearly identified instrument - an independent commission modelled on the 9/11 Commission and composed of citizens - which she says she has been calling for, together with a demand that specific records be produced. A named instrument and a stated position is the standard level for this criterion; no ask is made of an audience, which keeps it off the heavier band.",medium,SPEAKER_04,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,x,transcription,-pLajm7M5x4,-pLajm7M5x4,pramila_jayapal_wa_07,71,71,71,0:08:06,0:08:36,486.19,516.12,8875,9360,prosecutor special counsel has a different charge we have also been calling for an independent commission sort of like a 9/11 commission that would be made up of citizens that could actually look at this what's happening not only in the short term but in the long term and then we would like to have the information right away around the memos around some of the answers and you know I think it's a little bit more than a distraction I really do I I understand the challenges of trying,264b5f6ef244bea5374c4ed878eeb2918290822ac61dcc5831d44603f3f82012,-4,Xa9Vk5Sn,wants_the_good_law_to_pass,13,away,calling for an independent commission sort of like a 9/11 commission that would be made up of citizens,"Away from X: she argues for an accountability instrument to be created rather than against one. Substitution test run: the criterion's exemplars are filed good-law records; the instance here is an independent commission of citizens, the same kind of accountability instrument. Instrument and fate present; there is no filed measure, no commitment to a procedural step and no stated cost to her, so it sits below the ordinary -5.",medium,SPEAKER_04,1.0,grp_x_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,x,transcription,-pLajm7M5x4,-pLajm7M5x4,pramila_jayapal_wa_07,71,71,71,0:08:06,0:08:36,486.19,516.12,8875,9360,prosecutor special counsel has a different charge we have also been calling for an independent commission sort of like a 9/11 commission that would be made up of citizens that could actually look at this what's happening not only in the short term but in the long term and then we would like to have the information right away around the memos around some of the answers and you know I think it's a little bit more than a distraction I really do I I understand the challenges of trying,264b5f6ef244bea5374c4ed878eeb2918290822ac61dcc5831d44603f3f82012,-3,Xn5Lb8Vh,secrecy_as_permanent_default,7,toward,we would like to have the information right away around the memos,"Fired negative on the secrecy criterion: she asks that withheld material - the memos and the answers around them - be produced immediately rather than left where it is, which is the opposite of arguing that withheld records stay withheld. The instrument-shaped detail is thin: no release condition, no index and no holder named in this line, and it is a single clause, so it is scored small and the doubt is recorded here rather than absorbed into the number.",low,SPEAKER_04,1.0,grp_x_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,a,transcription,07FKfIs6kZ0,07FKfIs6kZ0,pramila_jayapal_wa_07,1,1,1,0:00:00,0:00:12,0.15,12.06,0,174,"Mr Chairman, I oppose this bill. It is remarkable to me that as gas and grocery prices go up because of this continued illegal war in Iran, as Americans pay tens of thousands",ee1d7a0b8462a7b693bf347b1791e2a2889447f1557a567d3d5d5c0b9258ab4d,3,A6Xq4Jz2,problem_law_passage_opposed,14,toward,"Mr Chairman, I oppose this bill.","States an unambiguous position against the instrument the committee is marking up. The line carries the position and nothing about what the instrument does, no provision, no procedural remedy, so it sits at the bottom of the band rather than in the middle of it.",high,SPEAKER_00,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,a,transcription,07FKfIs6kZ0,07FKfIs6kZ0,pramila_jayapal_wa_07,16,16,16,0:03:44,0:04:31,224.94,271.82,3118,3697,"you really want the government getting into your business, taking your testosterone levels and determining whether or not you have enough testosterone? Are you male enough to be in Congress? That is the question. Now to go from the absurd to the very, very, very serious, in the past year, 40% of transgender and non-binary young people seriously considered attempting suicide. Instead of shaming and targeting them for seeking the care they need, as Republicans constantly do, let us provide support to them. This bill is so extreme that even mental health professionals could",92f853b9fe0de7d50275b4feacb81714b1026dcd8be7b685feca91259492e3b1,5,A6Xq4Jz2,problem_law_passage_opposed,14,toward,"you really want the government getting into your business, taking your testosterone levels and determining whether or not you have enough testosterone?","Argues against the moving instrument by naming what it does rather than what it is called: it puts the government in the position of measuring an individual's hormone level and deciding from it, a test she then turns on the members voting. One class present (the effect of the provision on citizens); no section, no named vehicle and no procedural remedy, which is what holds it at the middle of the band.",medium,SPEAKER_01,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,g,transcription,07FKfIs6kZ0,07FKfIs6kZ0,pramila_jayapal_wa_07,8,8,8,0:02:05,0:02:33,125.96,153.96,1809,2179,"me be very clear. Trans people have always and will always exist. Republicans will try to negate the urgency of gender-affirming care by cherry-picking extreme examples of people who regret care. A review of gender-affirming care for transgender youth conducted by the Utah legislature found that, quote, there is virtually no regret associated with receiving treatments",00f0d138e87837814645f1d60d5f8843b4c35c2b66beb5830ae64e49ecf0f803,-5,G6rGs8Mu,names_the_primary_document,15,away,"A review of gender-affirming care for transgender youth conducted by the Utah legislature found that, quote, there is virtually no regret associated with receiving treatments","Rejects the account she is arguing against by naming a specific primary record — a review conducted by a named state legislature — and reading its finding out verbatim rather than invoking an authority. One of the three away moves performed with the record actually produced, which puts it above the band for naming only the KIND of record and below the band that requires two of the three moves.",high,SPEAKER_01,1.0,grp_g_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,g,transcription,07FKfIs6kZ0,07FKfIs6kZ0,pramila_jayapal_wa_07,14,14,14,0:03:03,0:03:44,183.96,224.76,2642,3111,"transgender and transgender children for decades. Trans patients use them at exactly the same doses and for exactly the same outcomes as their non-transgender counterparts. Now just an hour ago, the Secretary of Forever Wars, Pete Hagseth, said that they are going to provide hormone therapy for male service members who don't have enough testosterone. This, by the way, is gender-affirming care. And by the way, male members of this committee, watch what you vote for",40a4389d95c49e8fd63de90658818f6483395249e1f3af6ee8a0bc5dee2b3a55,-4,G6rGs8Mu,names_the_primary_document,15,away,"Now just an hour ago, the Secretary of Forever Wars, Pete Hagseth, said that they are going to provide hormone therapy for male service members who don't have enough testosterone. This, by the way, is gender-affirming care.","Anchors the point on a dated, attributed primary utterance by the named official whose department made it, and uses its content — the announced therapy is the same category of care the bill would bar. Fired on the substitution test: class ANCHOR / primary record; the file's example is a filing or an exhibit, the instance used here is a named official's own announcement an hour old. Held below the previous row because a spoken announcement is one remove from a document whose text a reader can pull.",medium,SPEAKER_01,1.0,grp_g_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,i,transcription,07FKfIs6kZ0,07FKfIs6kZ0,pramila_jayapal_wa_07,1,1,1,0:00:00,0:00:12,0.15,12.06,0,174,"Mr Chairman, I oppose this bill. It is remarkable to me that as gas and grocery prices go up because of this continued illegal war in Iran, as Americans pay tens of thousands",ee1d7a0b8462a7b693bf347b1791e2a2889447f1557a567d3d5d5c0b9258ab4d,-4,I9cFt2Wk,opposes_new_middle_east_war,22,away,as gas and grocery prices go up because of this continued illegal war in Iran,"Names an ongoing US war, calls it illegal, and names a cost carried by American households — grocery and fuel prices — in the same clause. Class met: the US loser, defended, applied to force. It does not reach the ordinary away row because no citizens-first principle is stated and the quote carries no ally rationale for the war; the reason is that depth, not the wording.",medium,SPEAKER_00,1.0,grp_i_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
pramila_jayapal_wa_07,n,transcription,07FKfIs6kZ0,07FKfIs6kZ0,pramila_jayapal_wa_07,1,1,1,0:00:00,0:00:12,0.15,12.06,0,174,"Mr Chairman, I oppose this bill. It is remarkable to me that as gas and grocery prices go up because of this continued illegal war in Iran, as Americans pay tens of thousands",ee1d7a0b8462a7b693bf347b1791e2a2889447f1557a567d3d5d5c0b9258ab4d,-6,Npa9Fh4p,named_policy_advocacy,13,away,"Mr Chairman, I oppose this bill.","A prescription on a clearly identified instrument, stated by the person who will vote on it. Direction-blind: the same row would be written for the opposite position. Held at the standard disqualifier band rather than lower because the line carries the position alone, with no accompanying ask of an audience.",high,SPEAKER_00,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
