person_key,letter,source_kind,source_key,video_key,politician_key,line_no,line_from,line_to,start_time,end_time,start_s,end_s,char_start,char_end,line_text,line_sha256,score,criterion_code,criterion_key,criterion_index,direction,quote,rationale,confidence,speaker,contract_version,run_id,assessed_at
kari_lake_us_pres,a,transcription,05TFP7Ns0YQ,05TFP7Ns0YQ,kari_lake_us_pres,17,17,17,0:03:44,0:04:01,224.23,241.85,3487,3754,"handed operational control of our southern border to the narco-terrorist cartels, thereby allowing for the uninterrupted flow of military-age fighting men into our country and the unmitigated trafficking of women, children, guns, and dangerous drugs across our border",e88ed919802a8186c5fc162626cce997a55ab3711cf8cd9b3eaa1974e7a74bb2,4,A7kQm2Zx,power_above_the_elected,0,toward,handed operational control of our southern border to the narco-terrorist cartels,"Says the elected administration handed operational control of a US government function - the southern border - to a named non-governmental actor, and states the consequence: an uninterrupted flow of people and the trafficking of women, children, guns and drugs. A named actor said to hold control of a government function plus a stated consequence, but no channel by which that control operates and no remedy in this passage; the transfer is also attributed to the elected president himself rather than to a power standing above him, which holds it in the glancing band rather than the +5..+7 band.",medium,SPEAKER_00,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,a,transcription,05TFP7Ns0YQ,05TFP7Ns0YQ,kari_lake_us_pres,23,23,23,0:04:25,0:04:35,265.72,275.36,4130,4275,Joe Biden's failures don't stop there. Caving to the wishes of the radical climate activists Joe Biden declared war on domestic energy production,425f70837d0e619744435accbb3aba5c04df6c5299ecc36115064007f02f3fb7,4,A2Hs6LxN,officials_answer_elsewhere,3,toward,Caving to the wishes of the radical climate activists Joe Biden declared war on domestic energy production,"Says the President acted on the wishes of an organised outside constituency rather than on any direction from voters, and names the resulting policy shift. The actor class and the consequence are both named, but no channel by which those wishes reached the decision is given and no remedy is stated in the passage, so it sits at the top of the glancing band. Class met: anchor - the criterion's exemplar is a donor call before a vote, the instance used here is an activist constituency named as the source of the direction.",medium,SPEAKER_00,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,g,transcription,05TFP7Ns0YQ,05TFP7Ns0YQ,kari_lake_us_pres,25,25,25,0:04:35,0:06:00,275.76,360.01,4285,5523,"Biden entered office, home heating oil prices up 44%, gasoline prices up 33%, and electricity and natural gas, they're both up nearly 30%. Because of Joe Biden and the Democrats, America is now dependent on foreign countries to supply natural resources and energy that we have right here at home. President Trump's foreign policy of peace through strength maintained global order. Now our enemies take a look at Biden and all they see is a feeble, weak man. President Trump brought historic peace to the Middle East with the Abraham Accords. We moved the U.S. Embassy to Jerusalem and brought foreign nations together. Now, under Biden, the Middle East is on fire and the entire globe is on the brink of World War III. President Trump defused a nuclear North Korea and held communist China accountable. Putin didn't dare enter Ukraine under the 45th president's watch. Now, under Joe Biden and the Democrats, everything has gone to hell in a handbasket. Biden facilitated one of the most disastrous military operations in U.S. history by recklessly pulling out of Afghanistan. He left allies behind to be slaughtered by the Taliban and billions of dollars worth of weapons to be resources to be used to stoke terror throughout the world",bc4d2a3589e80f17a23976781b589a8837030f2f804e10a1b85b81bc8edb888d,5,GwK5bH2r,program_effect_from_the_issuing_agency,12,toward,President Trump brought historic peace to the Middle East with the Abraham Accords,"Restates a previous administration's own announced characterisation of one of its programs - the Abraham Accords as having brought historic peace - as settled, at the point where the comparative foreign-policy record of two administrations is exactly what the passage argues about. No independent measurement, no evaluation and no counterfactual is named, and further argument is built on top of it as if it were established. Mid-band: the claim is central to the argument, but the record is absent rather than declared unnecessary and nobody is delegitimised for asking.",medium,SPEAKER_00,1.0,grp_g_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,i,transcription,05TFP7Ns0YQ,05TFP7Ns0YQ,kari_lake_us_pres,27,27,27,0:06:00,0:06:26,360.44,386.06,5533,5907,"emboldened the Hamas terrorists to attack Israel, increased our dependence on Communist China, and watched as Putin invaded Ukraine. He then sabotaged Ukrainian peace talks, only to pour an endless supply of American taxpayer money into a corrupt country with zero oversight and no plans. And now, as his proxy war collapses under a generation of dead Eastern Europeans, the",0762de3bf77b43821168fff21b06800d57923c26f57f30bfb7b6cd2b79ca18fd,-3,I9cFt2Wk,opposes_new_middle_east_war,22,away,pour an endless supply of American taxpayer money into a corrupt country with zero oversight and no plans,"Argues against the United States continuing to fund a foreign war, naming the American taxpayer as the payer and the absence of oversight over the spending. Opposition to a foreign commitment with a US cost named, so it pulls away from this letter; small because the objection rests mainly on the recipient's conduct and the missing oversight rather than on a stated citizens-first principle. Class met: the US loser defended - the criterion's exemplar is a new war in the Middle East, the instance used here is the funding of the war in Ukraine.",medium,SPEAKER_00,1.0,grp_i_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,i,transcription,05TFP7Ns0YQ,05TFP7Ns0YQ,kari_lake_us_pres,29,29,29,0:06:26,0:06:34,386.41,394.55,5914,6034,"Biden continues to threaten to send our American boys and girls, our American men and women, into that failed war. We're",2722cde256ab2d266076e25d247b7f424cb03b79aa664dd754972be8d492f032,-5,I9cFt2Wk,opposes_new_middle_east_war,22,away,"Biden continues to threaten to send our American boys and girls, our American men and women, into that failed war","Argues against American service members being sent into a foreign war and names them as the cost. A clear statement against US entry into a war fought elsewhere with the US loser named, which is the ordinary away row on this criterion. Not stronger because no act is committed to and no political cost is accepted.",high,SPEAKER_00,1.0,grp_i_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,n,transcription,05TFP7Ns0YQ,05TFP7Ns0YQ,kari_lake_us_pres,3,3,3,0:00:03,0:01:21,3.91,81.92,73,1304,"we just witnessed from Joe Biden was a state of confusion. To the everyday hardworking Americans that just heard that speech, I'm sure you feel gaslit and lied to. The country Joe was talking about looks nothing like the reality that we all have been forced to face under his failed leadership. Skyrocketing inflation, unaffordable housing, crime running rampant, and a world that's on fire. Despite what Joe Biden says, the State of the Union is weak and the American dream is on life support. It wasn't that long ago that President Donald J. Trump was in the Oval Office and we the people got to experience peace and prosperity. Under President Trump, we had a historic economy. We had law and order. We had a secure border and we were energy independent and the world was at peace. America was safe and secure and prosperous under President Trump. But in just three short years, all of that safety and security and prosperity has been destroyed. Since Joe Biden took office, overall prices are up nearly 18%. It cost our families $12,000 more per year just to maintain the same quality of life that we had under President Trump. I don't know many people who got a $12,000 raise. Americans are struggling in Joe Biden's economy",3357e964609ed1fc6a84320f2b97d32e84b563168f94f9d9543188b3430e706f,-8,Nap2Qx7n,sustained_political_argument,12,away,"Despite what Joe Biden says, the State of the Union is weak and the American dream is on life support","Opens with an extended argument about the sitting president's record and the condition of the country, carried with figures on prices and household cost, and returns to that argument throughout the source. Political argument is the substance of this source rather than an aside, which is why it sits near the floor of this criterion; the maximum is reserved for a source whose point is mobilisation, which is scored separately on its own lines.",high,SPEAKER_00,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,n,transcription,05TFP7Ns0YQ,05TFP7Ns0YQ,kari_lake_us_pres,21,21,21,0:04:10,0:04:24,250.58,264.45,3886,4116,"only does President Trump have a solution, he is the solution. Only by restoring President Trump's border policies, rescinding Biden's executive orders, and finishing the wall can we return to the safety we enjoyed under President",bd580d6db55bb3668c69b578f08f2f58236d61549b3a0d81d88eb29f2960ce77,-6,Npa9Fh4p,named_policy_advocacy,13,away,"restoring President Trump's border policies, rescinding Biden's executive orders, and finishing the wall","Prescribes what the state should do with identified instruments: restore a previous administration's border policies, rescind the sitting president's executive orders, and complete the border wall. A prescription about named instruments rather than a general view, which is what makes it heavier than ordinary argument.",high,SPEAKER_00,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,n,transcription,05TFP7Ns0YQ,05TFP7Ns0YQ,kari_lake_us_pres,35,35,35,0:06:55,0:07:25,415.52,445.16,6342,6804,"are up against a sizable threat in the radical left, but we are not powerless to stop it. We have two very powerful weapons in our arsenal, our voice and our vote. And the only way we can preserve the American dream, secure the border, restore law and order, end the endless wars, and save our country from the cataclysmic path that Joe Biden has sent us down is to elect President Donald J. Trump to the White House and send him some America first backup to the",697acf1b61539dedca6998a27f959fe6297a5fb5f87b6bb713dcb4b4b9389387,-6,Nem3Bd8q,electoral_mobilization,14,away,is to elect President Donald J. Trump to the White House and send him some America first backup,Calls on the audience to elect a named candidate to the presidency and to send aligned members to Congress with him. Campaigning performed in the source; lighter than the task list later in the source because it is an exhortation rather than an instruction to do specific things.,high,SPEAKER_00,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,n,transcription,05TFP7Ns0YQ,05TFP7Ns0YQ,kari_lake_us_pres,37,37,37,0:07:25,0:07:37,445.24,457.91,6821,6996,"As a U.S. Senator, I will work tirelessly with my Republican colleagues to advance President Trump's agenda in D.C., and together we will make America great again. You may not",bc0abab0f993577af130f55be4838560de5905096dde1ba1988137aaf665e229,-4,Npi7Gv5s,partisan_identity_declaration,16,away,"As a U.S. Senator, I will work tirelessly with my Republican colleagues to advance President Trump's agenda in D.C.","States a partisan and candidate identity - seeking a Senate seat and committing to work with one party's members to advance a named candidate's agenda. A declaration of side with a commitment attached; lighter than sustained argument or named advocacy, per the criterion's own band.",high,SPEAKER_00,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,n,transcription,05TFP7Ns0YQ,05TFP7Ns0YQ,kari_lake_us_pres,39,39,39,0:07:38,0:07:53,458.69,473.32,7010,7274,"you can make a difference, but you can. Register people to vote, knock on doors, make sure your neighbors turn in their ballots, get involved with a campaign that you care about, and donate money if you can, and get ten friends to vote, too. Every little bit helps",90f0b311f094db731673e835ea5ae8d796ed73eca7b6d6a89bf3803ab991476f,-10,Nem3Bd8q,electoral_mobilization,14,away,"Register people to vote, knock on doors, make sure your neighbors turn in their ballots, get involved with a campaign that you care about, and donate money if you can, and get ten friends to vote, too","Gives the audience a concrete political task list: register voters, canvass, chase ballots, join a campaign, donate, and recruit ten more voters. A mobilisation performed in the source rather than a view held in it, which the calibration places at the maximum on this criterion regardless of party, candidate or cause.",high,SPEAKER_00,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,a,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,201,201,201,0:15:49,0:16:07,949.32,967.15,12488,12768,"wanted to end the filibuster. I've got to give kudos to Senator Kirsten Sinema for saving the filibuster. That's her legacy, truly. Truly. She protected that filibuster, and I can promise you this. I will fight to protect Sinema's legacy, the filibuster. And I will always protect",80600aff61382cbea1f89dd246f30a08b042a36e8d8906412f41aa75f8af8f04,-5,AfN8mC1q,blocked_vote_named,12,toward,"I will fight to protect Sinema's legacy, the filibuster","Names a vote-blocking mechanism (the filibuster), names the senator she credits with preserving it, and commits to protecting it, in a passage where she has just described that mechanism as what stopped a bill her opponent wanted passed. That is this letter's obstruction question answered in the negative with the machinery named — mechanism plus actor plus the instrument that did not get a vote — which is why it sits at -5 rather than a glancing -3. Confidence is low, not because the words are unclear, but because this source does not establish that the blocked instrument belongs to the class of accountability instruments this letter's second family is about; a reader may reasonably disagree with the row on that ground and the quote is there for them to do it.",low,SPEAKER_27,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,a,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,208,208,208,0:16:59,0:17:14,1019.82,1034.64,13147,13366,"favorite congressman for Joe Biden and Kamala Harris. Even after they promised they wouldn't touch Medicare, the last two years, Kamala and Ruben have cut Medicare. last two years. The media is not going to report that",fcab9542da014ff2bb86b71f2c57d3ce290266958db2e19c0622bc5091eb093a,4,A2Hs6LxN,officials_answer_elsewhere,3,toward,"Even after they promised they wouldn't touch Medicare, the last two years, Kamala and Ruben have cut Medicare","Says two named officeholders did the opposite of what they told voters they would do, with a stated window, and adds that the press will not report it. ANCHOR class is met — named officials, a named programme, a named period — but the passage names no source of direction and no channel, so it stays in the glancing band rather than reaching the +6 or +7 where a named instrument or a named instance of direction would put it. Depth, not vocabulary, is what holds it at +4.",medium,SPEAKER_19,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,a,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,264,264,264,0:21:33,0:21:52,1293.92,1312.51,16969,17294,"way we do it. President Trump showed us how to do it in that first term. He solved those problems. He had one head tied behind his back. He had the swamp coming after him. And in that first term, he solved so many problems. Imagine what he can do if he has backup in the second term in DC. We're going to solve it all. We're",476188143fe998fa7ae140b16cebb8a08d6fba4079054dbdec0dc3f2047eac13,3,A7kQm2Zx,power_above_the_elected,0,toward,He had the swamp coming after him,"Asserts in one clause that an unelected something inside Washington worked against a sitting president who had been elected. The claim about who really decides is present but carries no mechanism, no anchor, no named loser and no remedy in this passage — one noun doing all the work — which is the file's own definition of a glancing gesture rather than a demonstration.",medium,SPEAKER_44,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,a,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,276,276,282,0:22:45,0:23:09,1365.98,1389.14,17958,18304,"million voices is far more powerful than five corrupt corporate media giants. And we gotta start speaking out. Because these people in the back of the room are the biggest, biggest problem. The people who they work for are the biggest threat to this country. We're in an information war right now and if we don't speak out against the lies",e050a9a04fb0340cca6777ca0334c3eeecfb6007506076ee88aa30aba241986c,5,A7kQm2Zx,power_above_the_elected,0,toward,The people who they work for are the biggest threat to this country,"Names a concentrated ownership class — a count of media companies — and then names an unnamed principal above the journalists in the room as the biggest threat to the country, framing it as an information war in which citizens are being kept from speaking. ANCHOR is met by substitution (the criteria file's exemplar is a federal permanent bureaucracy; the instance she used is concentrated media ownership, which the criterion's own description admits as the same kind). What is absent is a named actor, a named channel into government policy and a named loser class — 'our country' names everybody, which the criterion treats as naming nobody — so it lands in the middle band rather than at +8. Trigger spans lines 276-282.",medium,SPEAKER_44,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,a,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,283,283,288,0:23:09,0:23:31,1389.14,1411.16,18306,18564,"and the false narrative that they are pushing, we will lose our country. How many of you are willing to speak out, ruffle feathers and make a difference? How many of you are ready to turn off the fake news altogether? How many of you have already turned",bc1356eae2bbf47ed30c82f140837765750a885b8067e951197d85c90480e87a,5,AzT4bW9q,demands_it_be_fixed,2,toward,How many of you are ready to turn off the fake news altogether,"Attaches a remedy to the power she has just described rather than leaving it as weather: citizens should speak out, and should stop consuming the outlets she named. The criteria file admits a civic remedy and an organised refusal as remedies of the same class as a legislative one, so the substitution holds. No instrument, no repeal, no vote and no actor to be removed are named, which is what keeps it at the honest middle. Trigger spans lines 283-288.",medium,SPEAKER_19,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,i,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,256,256,259,0:20:50,0:21:18,1250.84,1278.91,16278,16735,"Ruben voted to send 260 billion over to Ukraine. I'm never gonna do that. I will never ever sell out this country like some of these politicians have done. We're not sending our money over there. Guys, I know I mean we could sit here all day and talk about the problems. We could talk about how big these problems are. How many of you wake up at 3:00 or 4:00 in the morning and you just go, oh geez, what's coming at us tomorrow? I'm not the only one. I",5cfdd867620d568eef90fa4ce8e7071d1f5076c9a9cc8570e94df99f7344d9b2,-5,I3xRn8Dp,us_citizens_first_principle,21,away,I will never ever sell out this country like some of these politicians have done. We're not sending our money over there,"Applies a citizens-first rule to a concrete foreign transfer she names with a figure and a recipient country, in the first person and as a commitment about her own future conduct. That is the away pole of this letter's core criterion: an instrument plus a principle plus a personal refusal. It stops at -5 rather than going lower because no U.S. loser is named — no taxpayer, worker, veteran or programme is identified as the one who pays — and no political cost of the position is accepted. Trigger spans lines 256-259.",medium,SPEAKER_27,1.0,grp_i_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,n,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,31,31,31,0:02:18,0:02:24,138.83,144.87,1839,1912,and He's my confidant. He's happy to sit in silence with me We've all had,34ff31cdf89bef220e8c47ba5f7f419cf10e2bd4f622cc3421b81f4ee91b5f97,3,Nfm4Xd9b,family_and_home_life,1,toward,He's my confidant. He's happy to sit in silence with me,"Describes her husband in domestic terms — long days, sitting in silence together — with the specificity of lived home life rather than as a credential. It is a real ordinary-life passage and it is written at its honest size: it sits inside a campaign speech, runs a few sentences, and the surrounding material turns political immediately after, which is why it is a +3 and not more.",medium,SPEAKER_19,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,n,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,140,140,140,0:11:28,0:11:48,688.87,708.73,8968,9252,"poverty. They want peace and prosperity. Right? And we got that with President Trump by the way. So if you think this is a battle between Democrats and Republicans, you're still sleeping. This is not a battle between Democrats and Republicans. That means you've been listening to the",03a2b00a7726df92362addbe68f466600421b9e387c895a392d4367bf1277ca6,-8,Nap2Qx7n,sustained_political_argument,12,away,"So if you think this is a battle between Democrats and Republicans, you're still sleeping","Argues about public affairs at length and returns to it repeatedly across the source — here telling the audience their reading of the political contest is wrong and supplying her own. This is sustained political argument, and the criterion is direction-blind: the number would be identical for the same amount of argument from any side.",high,SPEAKER_27,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,n,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,191,191,191,0:14:55,0:15:06,895.17,906.08,11786,12004,dream. We've priced a generation of people out of the American dream. That's why the retirees in Arizona are worried that their golden years are not going to be very golden. They're struggling to put food on the table,b2bf4934765a7c169000f56da043259a49611874a4bb3db111e5acfcb0724ec0,-6,Ncg4Nz9t,civic_grievance_against_government,17,away,We've priced a generation of people out of the American dream,"Holds a grievance about what enacted legislation has done to people like the audience, generalises it from a family anecdote to a generation and then to retirees in the state, and returns to it. It is a position rather than a passing annoyance, which is what separates it from an anecdote that is dropped.",medium,SPEAKER_28,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
